date,item_id,store_id,dept_id,cat_id,sales,predicted_sales,absolute_error
2016-04-04,FOODS_1_030,CA_1,FOODS_1,FOODS,0,0.6959653,0.6959652900695801
2016-04-04,FOODS_1_031,CA_1,FOODS_1,FOODS,1,0.8224617,0.17753827571868896
2016-04-04,FOODS_1_032,CA_1,FOODS_1,FOODS,2,2.023611,0.023611068725585938
2016-04-04,FOODS_1_033,CA_1,FOODS_1,FOODS,2,0.6965546,1.3034453988075256
2016-04-04,FOODS_1_034,CA_1,FOODS_1,FOODS,2,0.23993821,1.7600617855787277
2016-04-04,FOODS_1_035,CA_1,FOODS_1,FOODS,0,1.625819,1.6258189678192139
2016-04-04,FOODS_1_036,CA_1,FOODS_1,FOODS,1,1.8791746,0.8791745901107788
2016-04-04,FOODS_1_037,CA_1,FOODS_1,FOODS,0,1.2610731,1.261073112487793
2016-04-04,FOODS_1_038,CA_1,FOODS_1,FOODS,2,0.25382558,1.7461744248867035
2016-04-04,FOODS_1_039,CA_1,FOODS_1,FOODS,0,0.756144,0.7561439871788025
2016-04-04,FOODS_1_040,CA_1,FOODS_1,FOODS,3,3.6247683,0.6247682571411133
2016-04-04,FOODS_1_041,CA_1,FOODS_1,FOODS,1,0.9336551,0.06634491682052612
2016-04-04,FOODS_1_042,CA_1,FOODS_1,FOODS,4,3.970519,0.029480934143066406
2016-04-04,FOODS_1_043,CA_1,FOODS_1,FOODS,0,0.040958554,0.040958553552627563
2016-04-04,FOODS_1_044,CA_1,FOODS_1,FOODS,0,0.039971292,0.03997129201889038
2016-04-04,FOODS_1_045,CA_1,FOODS_1,FOODS,0,0.7247068,0.7247068285942078
2016-04-04,FOODS_1_046,CA_1,FOODS_1,FOODS,9,10.24164,1.2416400909423828
2016-04-04,FOODS_1_047,CA_1,FOODS_1,FOODS,0,0.74881035,0.748810350894928
2016-04-04,FOODS_1_048,CA_1,FOODS_1,FOODS,0,0.64779365,0.6477936506271362
2016-04-04,FOODS_1_049,CA_1,FOODS_1,FOODS,1,1.0000075,7.510185241699219e-06
2016-04-04,FOODS_1_050,CA_1,FOODS_1,FOODS,0,1.4526566,1.452656626701355
2016-04-04,FOODS_1_051,CA_1,FOODS_1,FOODS,5,0.8327436,4.167256414890289
2016-04-04,FOODS_1_052,CA_1,FOODS_1,FOODS,0,1.639678,1.6396780014038086
2016-04-04,FOODS_1_053,CA_1,FOODS_1,FOODS,0,0.32040086,0.3204008638858795
2016-04-04,FOODS_1_054,CA_1,FOODS_1,FOODS,5,1.914203,3.0857969522476196
2016-04-04,FOODS_1_055,CA_1,FOODS_1,FOODS,1,1.6749586,0.6749585866928101
2016-04-04,FOODS_1_056,CA_1,FOODS_1,FOODS,0,0.038222976,0.03822297602891922
2016-04-04,FOODS_1_057,CA_1,FOODS_1,FOODS,0,0.038222976,0.03822297602891922
2016-04-04,FOODS_1_058,CA_1,FOODS_1,FOODS,0,0.040958554,0.040958553552627563
2016-04-04,FOODS_1_059,CA_1,FOODS_1,FOODS,0,0.51633614,0.5163361430168152
2016-04-04,FOODS_1_060,CA_1,FOODS_1,FOODS,0,0.97095335,0.9709533452987671
2016-04-04,FOODS_1_061,CA_1,FOODS_1,FOODS,1,1.7421055,0.7421054840087891
2016-04-04,FOODS_1_062,CA_1,FOODS_1,FOODS,0,1.4034109,1.4034109115600586
2016-04-04,FOODS_1_063,CA_1,FOODS_1,FOODS,2,1.1047676,0.8952324390411377
2016-04-04,FOODS_1_064,CA_1,FOODS_1,FOODS,1,1.154667,0.15466701984405518
2016-04-04,FOODS_1_065,CA_1,FOODS_1,FOODS,1,0.76841104,0.2315889596939087
2016-04-04,FOODS_1_066,CA_1,FOODS_1,FOODS,1,1.2794249,0.27942490577697754
2016-04-04,FOODS_1_067,CA_1,FOODS_1,FOODS,0,1.8565553,1.8565553426742554
2016-04-04,FOODS_1_068,CA_1,FOODS_1,FOODS,0,0.16845751,0.1684575080871582
2016-04-04,FOODS_1_069,CA_1,FOODS_1,FOODS,1,1.6861743,0.6861742734909058
2016-04-04,FOODS_1_070,CA_1,FOODS_1,FOODS,1,0.38513172,0.6148682832717896
2016-04-04,FOODS_1_071,CA_1,FOODS_1,FOODS,0,0.97179395,0.9717939496040344
2016-04-04,FOODS_1_072,CA_1,FOODS_1,FOODS,0,0.04283607,0.04283607006072998
2016-04-04,FOODS_1_073,CA_1,FOODS_1,FOODS,0,0.9266438,0.9266437888145447
2016-04-04,FOODS_1_074,CA_1,FOODS_1,FOODS,1,1.7201165,0.7201164960861206
2016-04-04,FOODS_1_075,CA_1,FOODS_1,FOODS,1,1.318641,0.31864094734191895
2016-04-04,FOODS_1_076,CA_1,FOODS_1,FOODS,3,1.5054308,1.494569182395935
2016-04-04,FOODS_1_077,CA_1,FOODS_1,FOODS,0,0.26352164,0.26352164149284363
2016-04-04,FOODS_1_078,CA_1,FOODS_1,FOODS,0,0.9879118,0.9879118204116821
2016-04-04,FOODS_1_079,CA_1,FOODS_1,FOODS,0,0.15388396,0.15388396382331848
2016-04-04,FOODS_1_080,CA_1,FOODS_1,FOODS,0,0.9119345,0.911934494972229
2016-04-04,FOODS_1_081,CA_1,FOODS_1,FOODS,1,0.8661126,0.1338874101638794
2016-04-04,FOODS_1_082,CA_1,FOODS_1,FOODS,9,7.8277116,1.172288417816162
2016-04-04,FOODS_1_083,CA_1,FOODS_1,FOODS,0,0.89386487,0.8938648700714111
2016-04-04,FOODS_1_084,CA_1,FOODS_1,FOODS,0,0.04283607,0.04283607006072998
2016-04-04,FOODS_1_085,CA_1,FOODS_1,FOODS,7,10.612578,3.6125783920288086
2016-04-04,FOODS_1_086,CA_1,FOODS_1,FOODS,14,3.6616833,10.338316679000854
2016-04-04,FOODS_1_087,CA_1,FOODS_1,FOODS,5,2.5505576,2.4494423866271973
2016-04-04,FOODS_1_088,CA_1,FOODS_1,FOODS,0,1.2368512,1.2368512153625488
2016-04-04,FOODS_1_089,CA_1,FOODS_1,FOODS,0,0.4840101,0.48401010036468506
2016-04-04,FOODS_1_090,CA_1,FOODS_1,FOODS,0,1.0348324,1.0348323583602905
2016-04-04,FOODS_1_091,CA_1,FOODS_1,FOODS,0,0.038222976,0.03822297602891922
2016-04-04,FOODS_1_092,CA_1,FOODS_1,FOODS,1,1.0572921,0.05729210376739502
2016-04-04,FOODS_1_093,CA_1,FOODS_1,FOODS,1,0.56177956,0.43822044134140015
2016-04-04,FOODS_1_094,CA_1,FOODS_1,FOODS,1,0.839081,0.16091901063919067
2016-04-04,FOODS_1_095,CA_1,FOODS_1,FOODS,0,0.2647935,0.2647934854030609
2016-04-04,FOODS_1_096,CA_1,FOODS_1,FOODS,1,0.5502137,0.44978630542755127
2016-04-04,FOODS_1_097,CA_1,FOODS_1,FOODS,4,2.1973383,1.802661657333374
2016-04-04,FOODS_1_098,CA_1,FOODS_1,FOODS,0,0.18968251,0.1896825134754181
2016-04-04,FOODS_1_099,CA_1,FOODS_1,FOODS,3,8.449356,5.4493560791015625
2016-04-04,FOODS_1_101,CA_1,FOODS_1,FOODS,0,0.040958554,0.040958553552627563
2016-04-04,FOODS_1_102,CA_1,FOODS_1,FOODS,2,0.5477326,1.4522674083709717
2016-04-05,FOODS_1_001,CA_1,FOODS_1,FOODS,1,1.0546042,0.054604172706604004
2016-04-05,FOODS_1_002,CA_1,FOODS_1,FOODS,0,0.41422158,0.4142215847969055
2016-04-05,FOODS_1_003,CA_1,FOODS_1,FOODS,0,0.77275693,0.7727569341659546
2016-04-05,FOODS_1_004,CA_1,FOODS_1,FOODS,0,0.044322614,0.04432261362671852
2016-04-05,FOODS_1_005,CA_1,FOODS_1,FOODS,0,1.2734112,1.2734111547470093
2016-04-05,FOODS_1_006,CA_1,FOODS_1,FOODS,2,1.4328157,0.567184329032898
2016-04-05,FOODS_1_008,CA_1,FOODS_1,FOODS,0,0.3599497,0.3599497079849243
2016-04-05,FOODS_1_009,CA_1,FOODS_1,FOODS,0,0.041587044,0.041587043553590775
2016-04-05,FOODS_1_010,CA_1,FOODS_1,FOODS,1,0.20473777,0.7952622324228287
2016-04-05,FOODS_1_011,CA_1,FOODS_1,FOODS,1,0.8470392,0.15296077728271484
2016-04-05,FOODS_1_012,CA_1,FOODS_1,FOODS,3,3.159783,0.15978288650512695
2016-04-05,FOODS_1_013,CA_1,FOODS_1,FOODS,5,1.9336498,3.066350221633911
2016-04-05,FOODS_1_014,CA_1,FOODS_1,FOODS,1,1.4968902,0.49689018726348877
2016-04-05,FOODS_1_015,CA_1,FOODS_1,FOODS,0,0.6240038,0.6240038275718689
2016-04-05,FOODS_1_016,CA_1,FOODS_1,FOODS,0,0.08341874,0.08341874182224274
2016-04-05,FOODS_1_017,CA_1,FOODS_1,FOODS,0,0.71350074,0.7135007381439209
2016-04-05,FOODS_1_018,CA_1,FOODS_1,FOODS,5,9.27744,4.277440071105957
2016-04-05,FOODS_1_019,CA_1,FOODS_1,FOODS,0,7.6816807,7.681680679321289
2016-04-05,FOODS_1_020,CA_1,FOODS_1,FOODS,0,1.1108358,1.1108357906341553
2016-04-05,FOODS_1_021,CA_1,FOODS_1,FOODS,0,1.4621364,1.4621363878250122
2016-04-05,FOODS_1_022,CA_1,FOODS_1,FOODS,0,0.04620013,0.04620013013482094
2016-04-05,FOODS_1_023,CA_1,FOODS_1,FOODS,0,0.4483391,0.4483391046524048
2016-04-05,FOODS_1_024,CA_1,FOODS_1,FOODS,0,0.22798745,0.22798745334148407
2016-04-05,FOODS_1_025,CA_1,FOODS_1,FOODS,2,0.2110626,1.7889374047517776
2016-04-05,FOODS_1_026,CA_1,FOODS_1,FOODS,0,0.04858051,0.048580508679151535
2016-04-05,FOODS_1_027,CA_1,FOODS_1,FOODS,3,2.1265416,0.8734583854675293
2016-04-05,FOODS_1_028,CA_1,FOODS_1,FOODS,0,0.043335352,0.04333535209298134
2016-04-05,FOODS_1_029,CA_1,FOODS_1,FOODS,2,0.47026208,1.5297379195690155
2016-04-05,FOODS_1_030,CA_1,FOODS_1,FOODS,0,0.6581942,0.6581941843032837
2016-04-05,FOODS_1_031,CA_1,FOODS_1,FOODS,1,0.8450547,0.15494531393051147
2016-04-05,FOODS_1_032,CA_1,FOODS_1,FOODS,0,1.7935535,1.7935534715652466
2016-04-05,FOODS_1_033,CA_1,FOODS_1,FOODS,0,0.87186754,0.8718675374984741
2016-04-05,FOODS_1_034,CA_1,FOODS_1,FOODS,0,0.47279772,0.4727977216243744
2016-04-05,FOODS_1_035,CA_1,FOODS_1,FOODS,0,1.2923794,1.292379379272461
2016-04-05,FOODS_1_036,CA_1,FOODS_1,FOODS,2,1.7221624,0.2778376340866089
2016-04-05,FOODS_1_037,CA_1,FOODS_1,FOODS,4,1.4184936,2.581506371498108
2016-04-05,FOODS_1_038,CA_1,FOODS_1,FOODS,0,0.47708055,0.4770805537700653
2016-04-05,FOODS_1_039,CA_1,FOODS_1,FOODS,2,0.6653351,1.3346648812294006
2016-04-05,FOODS_1_040,CA_1,FOODS_1,FOODS,9,3.0293205,5.970679521560669
2016-04-05,FOODS_1_041,CA_1,FOODS_1,FOODS,5,0.9819107,4.018089294433594
2016-04-05,FOODS_1_042,CA_1,FOODS_1,FOODS,5,3.7511907,1.2488093376159668
2016-04-05,FOODS_1_043,CA_1,FOODS_1,FOODS,0,0.044322614,0.04432261362671852
2016-04-05,FOODS_1_044,CA_1,FOODS_1,FOODS,0,0.043335352,0.04333535209298134
2016-04-05,FOODS_1_045,CA_1,FOODS_1,FOODS,0,0.7064052,0.7064052224159241
2016-04-05,FOODS_1_046,CA_1,FOODS_1,FOODS,6,13.11139,7.111390113830566
2016-04-05,FOODS_1_047,CA_1,FOODS_1,FOODS,3,0.6953678,2.3046321868896484
2016-04-05,FOODS_1_048,CA_1,FOODS_1,FOODS,2,0.5377034,1.4622966051101685
2016-04-05,FOODS_1_049,CA_1,FOODS_1,FOODS,0,0.9655199,0.965519905090332
2016-04-05,FOODS_1_050,CA_1,FOODS_1,FOODS,2,1.2867336,0.7132663726806641
2016-04-05,FOODS_1_051,CA_1,FOODS_1,FOODS,0,0.8119381,0.8119381070137024
2016-04-05,FOODS_1_052,CA_1,FOODS_1,FOODS,2,1.2560927,0.7439073324203491
2016-04-05,FOODS_1_053,CA_1,FOODS_1,FOODS,1,0.2773641,0.7226358950138092
2016-04-05,FOODS_1_054,CA_1,FOODS_1,FOODS,2,2.0613158,0.06131577491760254
2016-04-05,FOODS_1_055,CA_1,FOODS_1,FOODS,2,1.5109136,0.489086389541626
2016-04-05,FOODS_1_056,CA_1,FOODS_1,FOODS,0,0.041587044,0.041587043553590775
2016-04-05,FOODS_1_057,CA_1,FOODS_1,FOODS,0,0.041587044,0.041587043553590775
2016-04-05,FOODS_1_058,CA_1,FOODS_1,FOODS,0,0.044322614,0.04432261362671852
2016-04-05,FOODS_1_059,CA_1,FOODS_1,FOODS,7,0.33709458,6.662905424833298
2016-04-05,FOODS_1_060,CA_1,FOODS_1,FOODS,4,0.72054535,3.2794546484947205
2016-04-05,FOODS_1_061,CA_1,FOODS_1,FOODS,1,1.7092717,0.7092716693878174
2016-04-05,FOODS_1_062,CA_1,FOODS_1,FOODS,1,1.3792021,0.37920212745666504
2016-04-05,FOODS_1_063,CA_1,FOODS_1,FOODS,0,1.2750652,1.2750651836395264
2016-04-05,FOODS_1_064,CA_1,FOODS_1,FOODS,1,1.0944175,0.09441745281219482
2016-04-05,FOODS_1_065,CA_1,FOODS_1,FOODS,1,0.6952687,0.3047313094139099
2016-04-05,FOODS_1_066,CA_1,FOODS_1,FOODS,1,1.4227402,0.42274022102355957
2016-04-05,FOODS_1_067,CA_1,FOODS_1,FOODS,1,1.3675457,0.3675457239151001
2016-04-05,FOODS_1_068,CA_1,FOODS_1,FOODS,1,0.17346646,0.8265335410833359
2016-04-05,FOODS_1_069,CA_1,FOODS_1,FOODS,4,1.6462784,2.3537216186523438
2016-04-05,FOODS_1_070,CA_1,FOODS_1,FOODS,1,0.7091555,0.29084450006484985
2016-04-05,FOODS_1_071,CA_1,FOODS_1,FOODS,0,0.80537474,0.8053747415542603
2016-04-05,FOODS_1_072,CA_1,FOODS_1,FOODS,0,0.04620013,0.04620013013482094
2016-04-05,FOODS_1_073,CA_1,FOODS_1,FOODS,1,0.8382625,0.16173750162124634
2016-04-05,FOODS_1_074,CA_1,FOODS_1,FOODS,3,1.6436437,1.3563562631607056
2016-04-05,FOODS_1_075,CA_1,FOODS_1,FOODS,1,1.4078964,0.40789639949798584
2016-04-05,FOODS_1_076,CA_1,FOODS_1,FOODS,5,1.5970602,3.402939796447754
2016-04-05,FOODS_1_077,CA_1,FOODS_1,FOODS,0,0.2685306,0.26853060722351074
2016-04-05,FOODS_1_078,CA_1,FOODS_1,FOODS,0,0.86348486,0.8634848594665527
2016-04-05,FOODS_1_079,CA_1,FOODS_1,FOODS,0,0.1602728,0.16027280688285828
2016-04-05,FOODS_1_080,CA_1,FOODS_1,FOODS,0,0.66871613,0.6687161326408386
2016-04-05,FOODS_1_081,CA_1,FOODS_1,FOODS,0,0.9412049,0.9412049055099487
2016-04-05,FOODS_1_082,CA_1,FOODS_1,FOODS,5,8.72571,3.725709915161133
2016-04-05,FOODS_1_083,CA_1,FOODS_1,FOODS,0,0.9192545,0.91925448179245
2016-04-05,FOODS_1_084,CA_1,FOODS_1,FOODS,0,0.04620013,0.04620013013482094
2016-04-05,FOODS_1_085,CA_1,FOODS_1,FOODS,4,10.1494875,6.149487495422363
2016-04-05,FOODS_1_086,CA_1,FOODS_1,FOODS,4,6.7352614,2.7352614402770996
2016-04-05,FOODS_1_087,CA_1,FOODS_1,FOODS,0,2.933444,2.933444023132324
2016-04-05,FOODS_1_088,CA_1,FOODS_1,FOODS,0,1.1060494,1.1060494184494019
2016-04-05,FOODS_1_089,CA_1,FOODS_1,FOODS,0,0.36285615,0.3628561496734619
2016-04-05,FOODS_1_090,CA_1,FOODS_1,FOODS,0,0.9302412,0.9302412271499634
2016-04-05,FOODS_1_091,CA_1,FOODS_1,FOODS,0,0.041587044,0.041587043553590775
2016-04-05,FOODS_1_092,CA_1,FOODS_1,FOODS,1,1.2695818,0.26958179473876953
2016-04-05,FOODS_1_093,CA_1,FOODS_1,FOODS,0,0.55449545,0.5544954538345337
2016-04-05,FOODS_1_094,CA_1,FOODS_1,FOODS,2,0.9130765,1.0869234800338745
2016-04-05,FOODS_1_095,CA_1,FOODS_1,FOODS,0,0.1838199,0.18381990492343903
2016-04-05,FOODS_1_096,CA_1,FOODS_1,FOODS,0,0.5874352,0.5874351859092712
2016-04-05,FOODS_1_097,CA_1,FOODS_1,FOODS,1,2.2763388,1.276338815689087
2016-04-05,FOODS_1_098,CA_1,FOODS_1,FOODS,0,0.14293623,0.14293622970581055
2016-04-05,FOODS_1_099,CA_1,FOODS_1,FOODS,2,7.2224283,5.222428321838379
2016-04-05,FOODS_1_101,CA_1,FOODS_1,FOODS,0,0.044322614,0.04432261362671852
2016-04-05,FOODS_1_102,CA_1,FOODS_1,FOODS,0,1.0121078,1.0121078491210938
2016-04-06,FOODS_1_001,CA_1,FOODS_1,FOODS,3,1.0304277,1.9695723056793213
2016-04-06,FOODS_1_002,CA_1,FOODS_1,FOODS,1,0.30581966,0.6941803395748138
2016-04-06,FOODS_1_003,CA_1,FOODS_1,FOODS,1,0.68072647,0.31927353143692017
2016-04-06,FOODS_1_004,CA_1,FOODS_1,FOODS,0,0.041622084,0.04162208363413811
2016-04-06,FOODS_1_005,CA_1,FOODS_1,FOODS,0,1.0154178,1.0154178142547607
2016-04-06,FOODS_1_006,CA_1,FOODS_1,FOODS,8,1.5251074,6.474892616271973
2016-04-06,FOODS_1_008,CA_1,FOODS_1,FOODS,0,0.35738358,0.3573835790157318
2016-04-06,FOODS_1_009,CA_1,FOODS_1,FOODS,0,0.038886514,0.03888651356101036
2016-04-06,FOODS_1_010,CA_1,FOODS_1,FOODS,3,0.36608142,2.633918583393097
2016-04-06,FOODS_1_011,CA_1,FOODS_1,FOODS,0,0.92560196,0.9256019592285156
2016-04-06,FOODS_1_012,CA_1,FOODS_1,FOODS,5,2.5971124,2.4028875827789307
2016-04-06,FOODS_1_013,CA_1,FOODS_1,FOODS,2,2.009046,0.009046077728271484
2016-04-06,FOODS_1_014,CA_1,FOODS_1,FOODS,1,1.448594,0.44859397411346436
2016-04-06,FOODS_1_015,CA_1,FOODS_1,FOODS,1,0.5869766,0.4130234122276306
2016-04-06,FOODS_1_016,CA_1,FOODS_1,FOODS,0,0.08517901,0.08517900854349136
2016-04-06,FOODS_1_017,CA_1,FOODS_1,FOODS,0,0.6540645,0.6540644764900208
2016-04-06,FOODS_1_018,CA_1,FOODS_1,FOODS,4,9.025983,5.025982856750488
2016-04-06,FOODS_1_019,CA_1,FOODS_1,FOODS,0,7.5144815,7.514481544494629
2016-04-06,FOODS_1_020,CA_1,FOODS_1,FOODS,0,0.98950535,0.9895053505897522
2016-04-06,FOODS_1_021,CA_1,FOODS_1,FOODS,0,1.6084877,1.6084877252578735
2016-04-06,FOODS_1_022,CA_1,FOODS_1,FOODS,0,0.043499593,0.04349959269165993
2016-04-06,FOODS_1_023,CA_1,FOODS_1,FOODS,0,0.36257738,0.3625773787498474
2016-04-06,FOODS_1_024,CA_1,FOODS_1,FOODS,0,0.2342046,0.23420460522174835
2016-04-06,FOODS_1_025,CA_1,FOODS_1,FOODS,2,0.5298832,1.4701167941093445
2016-04-06,FOODS_1_026,CA_1,FOODS_1,FOODS,0,0.045879986,0.04587998613715172
2016-04-06,FOODS_1_027,CA_1,FOODS_1,FOODS,1,2.0931962,1.093196153640747
2016-04-06,FOODS_1_028,CA_1,FOODS_1,FOODS,0,0.040634822,0.040634822100400925
2016-04-06,FOODS_1_029,CA_1,FOODS_1,FOODS,0,0.6966513,0.6966512799263
2016-04-06,FOODS_1_030,CA_1,FOODS_1,FOODS,0,0.5369019,0.5369018912315369
2016-04-06,FOODS_1_031,CA_1,FOODS_1,FOODS,0,0.86822826,0.8682282567024231
2016-04-06,FOODS_1_032,CA_1,FOODS_1,FOODS,0,1.2733413,1.2733412981033325
2016-04-06,FOODS_1_033,CA_1,FOODS_1,FOODS,1,0.74642146,0.2535785436630249
2016-04-06,FOODS_1_034,CA_1,FOODS_1,FOODS,0,0.3374684,0.33746838569641113
2016-04-06,FOODS_1_035,CA_1,FOODS_1,FOODS,0,1.1811624,1.1811623573303223
2016-04-06,FOODS_1_036,CA_1,FOODS_1,FOODS,1,1.8714867,0.8714866638183594
2016-04-06,FOODS_1_037,CA_1,FOODS_1,FOODS,1,2.3011916,1.3011915683746338
2016-04-06,FOODS_1_038,CA_1,FOODS_1,FOODS,2,0.36036447,1.6396355330944061
2016-04-06,FOODS_1_039,CA_1,FOODS_1,FOODS,0,0.8716285,0.8716285228729248
2016-04-06,FOODS_1_040,CA_1,FOODS_1,FOODS,1,3.809943,2.8099429607391357
2016-04-06,FOODS_1_041,CA_1,FOODS_1,FOODS,0,1.028415,1.0284149646759033
2016-04-06,FOODS_1_042,CA_1,FOODS_1,FOODS,4,4.025012,0.02501201629638672
2016-04-06,FOODS_1_043,CA_1,FOODS_1,FOODS,0,0.041622084,0.04162208363413811
2016-04-06,FOODS_1_044,CA_1,FOODS_1,FOODS,0,0.040634822,0.040634822100400925
2016-04-06,FOODS_1_045,CA_1,FOODS_1,FOODS,0,0.6890082,0.6890081763267517
2016-04-06,FOODS_1_046,CA_1,FOODS_1,FOODS,4,9.842928,5.842927932739258
2016-04-06,FOODS_1_047,CA_1,FOODS_1,FOODS,0,0.8523041,0.8523041009902954
2016-04-06,FOODS_1_048,CA_1,FOODS_1,FOODS,0,0.68325156,0.6832515597343445
2016-04-06,FOODS_1_049,CA_1,FOODS_1,FOODS,0,0.8714768,0.8714768290519714
2016-04-06,FOODS_1_050,CA_1,FOODS_1,FOODS,0,1.4165305,1.4165304899215698
2016-04-06,FOODS_1_051,CA_1,FOODS_1,FOODS,0,0.61929226,0.6192922592163086
2016-04-06,FOODS_1_052,CA_1,FOODS_1,FOODS,5,1.6642921,3.335707902908325
2016-04-06,FOODS_1_053,CA_1,FOODS_1,FOODS,0,0.45508647,0.45508646965026855
2016-04-06,FOODS_1_054,CA_1,FOODS_1,FOODS,3,2.0357015,0.9642984867095947
2016-04-06,FOODS_1_055,CA_1,FOODS_1,FOODS,1,1.7011943,0.7011942863464355
2016-04-06,FOODS_1_056,CA_1,FOODS_1,FOODS,0,0.038886514,0.03888651356101036
2016-04-06,FOODS_1_057,CA_1,FOODS_1,FOODS,0,0.038886514,0.03888651356101036
2016-04-06,FOODS_1_058,CA_1,FOODS_1,FOODS,0,0.041622084,0.04162208363413811
2016-04-06,FOODS_1_059,CA_1,FOODS_1,FOODS,2,1.251992,0.7480080127716064
2016-04-06,FOODS_1_060,CA_1,FOODS_1,FOODS,0,1.2117743,1.2117743492126465
2016-04-06,FOODS_1_061,CA_1,FOODS_1,FOODS,2,1.7622899,0.2377101182937622
2016-04-06,FOODS_1_062,CA_1,FOODS_1,FOODS,0,1.3331418,1.333141803741455
2016-04-06,FOODS_1_063,CA_1,FOODS_1,FOODS,0,1.101463,1.101462960243225
2016-04-06,FOODS_1_064,CA_1,FOODS_1,FOODS,0,1.1286334,1.1286333799362183
2016-04-06,FOODS_1_065,CA_1,FOODS_1,FOODS,0,0.6961991,0.6961991190910339
2016-04-06,FOODS_1_066,CA_1,FOODS_1,FOODS,2,1.3323752,0.667624831199646
2016-04-06,FOODS_1_067,CA_1,FOODS_1,FOODS,2,1.5979167,0.40208327770233154
2016-04-06,FOODS_1_068,CA_1,FOODS_1,FOODS,0,0.40152,0.4015200138092041
2016-04-06,FOODS_1_069,CA_1,FOODS_1,FOODS,0,1.8726857,1.8726856708526611
2016-04-06,FOODS_1_070,CA_1,FOODS_1,FOODS,0,0.8856677,0.8856676816940308
2016-04-06,FOODS_1_071,CA_1,FOODS_1,FOODS,0,0.77219325,0.7721932530403137
2016-04-06,FOODS_1_072,CA_1,FOODS_1,FOODS,0,0.043499593,0.04349959269165993
2016-04-06,FOODS_1_073,CA_1,FOODS_1,FOODS,0,0.9053821,0.9053820967674255
2016-04-06,FOODS_1_074,CA_1,FOODS_1,FOODS,1,1.5726703,0.5726703405380249
2016-04-06,FOODS_1_075,CA_1,FOODS_1,FOODS,1,1.3799934,0.3799934387207031
2016-04-06,FOODS_1_076,CA_1,FOODS_1,FOODS,4,1.7974647,2.2025352716445923
2016-04-06,FOODS_1_077,CA_1,FOODS_1,FOODS,0,0.2645846,0.26458460092544556
2016-04-06,FOODS_1_078,CA_1,FOODS_1,FOODS,0,0.7650096,0.7650095820426941
2016-04-06,FOODS_1_079,CA_1,FOODS_1,FOODS,0,0.08387651,0.08387651294469833
2016-04-06,FOODS_1_080,CA_1,FOODS_1,FOODS,0,0.6492844,0.6492844223976135
2016-04-06,FOODS_1_081,CA_1,FOODS_1,FOODS,0,0.82661915,0.8266191482543945
2016-04-06,FOODS_1_082,CA_1,FOODS_1,FOODS,6,8.587494,2.587493896484375
2016-04-06,FOODS_1_083,CA_1,FOODS_1,FOODS,0,0.8872184,0.8872184157371521
2016-04-06,FOODS_1_084,CA_1,FOODS_1,FOODS,0,0.043499593,0.04349959269165993
2016-04-06,FOODS_1_085,CA_1,FOODS_1,FOODS,6,8.676055,2.6760549545288086
2016-04-06,FOODS_1_086,CA_1,FOODS_1,FOODS,3,5.5323195,2.5323195457458496
2016-04-06,FOODS_1_087,CA_1,FOODS_1,FOODS,6,2.1148143,3.885185718536377
2016-04-06,FOODS_1_088,CA_1,FOODS_1,FOODS,0,0.9114944,0.9114943742752075
2016-04-06,FOODS_1_089,CA_1,FOODS_1,FOODS,1,0.22134255,0.7786574512720108
2016-04-06,FOODS_1_090,CA_1,FOODS_1,FOODS,0,0.83105165,0.8310516476631165
2016-04-06,FOODS_1_091,CA_1,FOODS_1,FOODS,0,0.038886514,0.03888651356101036
2016-04-06,FOODS_1_092,CA_1,FOODS_1,FOODS,0,1.141001,1.1410009860992432
2016-04-06,FOODS_1_093,CA_1,FOODS_1,FOODS,2,0.42477795,1.5752220451831818
2016-04-06,FOODS_1_094,CA_1,FOODS_1,FOODS,0,1.012854,1.012853980064392
2016-04-06,FOODS_1_095,CA_1,FOODS_1,FOODS,0,0.1839353,0.18393529951572418
2016-04-06,FOODS_1_096,CA_1,FOODS_1,FOODS,0,0.39854214,0.3985421359539032
2016-04-06,FOODS_1_097,CA_1,FOODS_1,FOODS,2,2.0221019,0.022101879119873047
2016-04-06,FOODS_1_098,CA_1,FOODS_1,FOODS,0,0.13788737,0.1378873735666275
2016-04-06,FOODS_1_099,CA_1,FOODS_1,FOODS,1,8.066755,7.066755294799805
2016-04-06,FOODS_1_101,CA_1,FOODS_1,FOODS,0,0.041622084,0.04162208363413811
2016-04-06,FOODS_1_102,CA_1,FOODS_1,FOODS,2,0.6800238,1.3199762105941772
2016-04-07,FOODS_1_001,CA_1,FOODS_1,FOODS,0,1.2180055,1.2180055379867554
2016-04-07,FOODS_1_002,CA_1,FOODS_1,FOODS,0,0.52202255,0.522022545337677
2016-04-07,FOODS_1_003,CA_1,FOODS_1,FOODS,1,0.7740153,0.22598469257354736
2016-04-07,FOODS_1_004,CA_1,FOODS_1,FOODS,0,0.04289331,0.04289330914616585
2016-04-07,FOODS_1_005,CA_1,FOODS_1,FOODS,3,1.0512209,1.9487791061401367
2016-04-07,FOODS_1_006,CA_1,FOODS_1,FOODS,3,1.8932788,1.1067211627960205
2016-04-07,FOODS_1_008,CA_1,FOODS_1,FOODS,0,0.36866808,0.3686680793762207
2016-04-07,FOODS_1_009,CA_1,FOODS_1,FOODS,0,0.04015774,0.0401577390730381
